departure_port,arrival_port,Departure Delay,Arrival Delay,Date,real_fare_(AUD)
Emerald,Brisbane,14.80144404,16.96750903,2013-09,
Geraldton,Perth,20.0,27.74193548,2013-09,424.0
Gladstone,Brisbane,14.43850267,22.99465241,2013-09,
Gold Coast,Adelaide,11.42857143,5.714285714,2013-09,
Gold Coast,Melbourne,18.72246696,23.56828194,2013-09,
Gold Coast,Sydney,16.66666667,16.79292929,2013-09,144.0
Hamilton Island,Brisbane,14.58333333,20.83333333,2013-09,
Hamilton Island,Sydney,30.0,30.0,2013-09,586.0
Hobart,Melbourne,20.09456265,21.74940898,2013-09,209.0
Hobart,Sydney,21.55688623,20.35928144,2013-09,259.0
Kalgoorlie,Perth,14.89361702,19.14893617,2013-09,576.0
Karratha,Perth,11.53846154,14.74358974,2013-09,753.0
Launceston,Melbourne,18.71345029,26.31578947,2013-09,170.0
Launceston,Sydney,34.14634146,35.36585366,2013-09,194.0
Mackay,Brisbane,18.8172043,26.61290323,2013-09,
Melbourne,Adelaide,14.44291609,15.81843191,2013-09,
Melbourne,Alice Springs,13.04347826,15.2173913,2013-09,
Melbourne,Brisbane,23.80952381,24.01656315,2013-09,
Melbourne,Cairns,19.64285714,14.73214286,2013-09,
Melbourne,Canberra,12.14128035,10.81677704,2013-09,
Melbourne,Darwin,22.66666667,14.66666667,2013-09,
Melbourne,Gold Coast,30.54945055,27.91208791,2013-09,285.0
Melbourne,Hobart,19.05882353,21.17647059,2013-09,
Melbourne,Launceston,18.47507331,15.83577713,2013-09,
Melbourne,Mildura,11.44278607,17.41293532,2013-09,304.0
Melbourne,Newcastle,22.30769231,20.0,2013-09,223.0
Melbourne,Perth,22.52427184,35.72815534,2013-09,478.0
Melbourne,Sunshine Coast,15.15151515,15.90909091,2013-09,
Melbourne,Sydney,18.03512103,16.08922639,2013-09,157.0
Mildura,Melbourne,10.94527363,11.94029851,2013-09,
Moranbah,Brisbane,14.55399061,31.45539906,2013-09,
Mount Isa,Brisbane,13.15789474,19.73684211,2013-09,
Newcastle,Brisbane,30.15267176,30.15267176,2013-09,
Newcastle,Melbourne,26.31578947,30.07518797,2013-09,
Newman,Perth,11.70731707,15.12195122,2013-09,
Perth,Adelaide,21.84466019,9.708737864,2013-09,
Perth,Brisbane,22.9787234,16.59574468,2013-09,
Perth,Broome,16.16766467,15.56886228,2013-09,
Perth,Darwin,8.928571429,7.142857143,2013-09,
Perth,Geraldton,12.58278146,21.19205298,2013-09,
Perth,Kalgoorlie,9.420289855,11.5942029,2013-09,
Perth,Karratha,7.371794872000001,9.615384615,2013-09,
Perth,Melbourne,27.68031189,19.49317739,2013-09,
Perth,Newman,9.803921569,10.78431373,2013-09,848.0
Perth,Port Hedland,7.407407407000001,7.87037037,2013-09,777.0
Perth,Sydney,24.43820225,10.95505618,2013-09,848.0
Port Hedland,Perth,9.677419355,14.28571429,2013-09,
Port Lincoln,Adelaide,11.11111111,9.803921569,2013-09,
Port Macquarie,Sydney,29.78723404,37.76595745,2013-09,317.0
Proserpine,Brisbane,14.81481481,29.62962963,2013-09,
Rockhampton,Brisbane,15.44303797,22.53164557,2013-09,
Sunshine Coast,Melbourne,24.06015038,30.07518797,2013-09,353.0
Sunshine Coast,Sydney,16.2962963,17.03703704,2013-09,220.0
Sydney,Adelaide,16.63551402,16.63551402,2013-09,
Sydney,Albury,24.82269504,37.23404255,2013-09,
Sydney,Alice Springs,6.52173913,8.695652174,2013-09,
Sydney,Ayers Rock,19.14893617,14.89361702,2013-09,
Sydney,Ballina,15.44117647,16.17647059,2013-09,
Sydney,Brisbane,16.47421093,23.63356428,2013-09,
Sydney,Cairns,9.324758842,6.109324759,2013-09,
Sydney,Canberra,17.09717097,18.32718327,2013-09,
Sydney,Coffs Harbour,27.586206899999997,32.32758621,2013-09,
Sydney,Darwin,14.95327103,10.28037383,2013-09,
Sydney,Dubbo,18.70503597,26.25899281,2013-09,
Sydney,Gold Coast,17.21105528,16.58291457,2013-09,
Sydney,Hamilton Island,23.33333333,16.66666667,2013-09,
Sydney,Hobart,15.38461538,16.56804734,2013-09,
Sydney,Launceston,29.62962963,30.86419753,2013-09,
Sydney,Melbourne,14.76190476,20.904761899999997,2013-09,
Sydney,Perth,17.67955801,32.32044199,2013-09,
Sydney,Port Macquarie,26.31578947,37.36842105,2013-09,
Sydney,Sunshine Coast,15.67164179,14.17910448,2013-09,
Sydney,Townsville,14.03508772,8.771929825,2013-09,455.0
Sydney,Wagga Wagga,20.08032129,27.30923695,2013-09,304.0
Townsville,Brisbane,14.54005935,24.62908012,2013-09,
Townsville,Cairns,11.16751269,10.65989848,2013-09,
Townsville,Sydney,15.78947368,21.05263158,2013-09,
Wagga Wagga,Sydney,24.59677419,24.19354839,2013-09,
Adelaide,Brisbane,33.33333333,26.66666667,2013-09,478.0
Adelaide,Gold Coast,15.0,10.0,2013-09,743.0
Adelaide,Melbourne,26.506024100000005,21.68674699,2013-09,216.0
Adelaide,Perth,31.25,40.625,2013-09,534.0
Adelaide,Sydney,24.77876106,15.92920354,2013-09,259.0
Ayers Rock,Sydney,29.41176471,23.52941176,2013-09,902.0
Ballina,Sydney,32.0,30.66666667,2013-09,154.0
Brisbane,Adelaide,10.0,23.33333333,2013-09,
Brisbane,Cairns,29.16666667,26.66666667,2013-09,312.0
Brisbane,Darwin,55.55555556,55.55555556,2013-09,626.0
Brisbane,Hamilton Island,0.0,0.0,2013-09,631.0
Brisbane,Mackay,19.44444444,8.333333332999999,2013-09,209.0
Brisbane,Melbourne,24.0,17.0,2013-09,288.0
Brisbane,Newcastle,25.2173913,26.95652174,2013-09,154.0
Brisbane,Perth,26.66666667,33.33333333,2013-09,626.0
Brisbane,Proserpine,33.33333333,40.0,2013-09,272.0
Brisbane,Sydney,30.35714286,26.78571429,2013-09,183.0
Brisbane,Townsville,34.48275862,24.13793103,2013-09,377.0
Cairns,Brisbane,23.770491800000002,35.24590164,2013-09,
Cairns,Melbourne,9.90990991,11.71171171,2013-09,589.0
Cairns,Sydney,13.33333333,19.04761905,2013-09,353.0
Darwin,Brisbane,55.55555556,44.44444444,2013-09,
Darwin,Melbourne,53.33333333,46.66666667,2013-09,887.0
Darwin,Sydney,34.61538462,26.92307692,2013-09,796.0
Gold Coast,Adelaide,7.5,5.0,2013-09,
Gold Coast,Melbourne,15.96244131,21.59624413,2013-09,
Gold Coast,Sydney,18.80597015,17.31343284,2013-09,144.0
Hamilton Island,Brisbane,5.555555556,11.11111111,2013-09,
Hamilton Island,Sydney,40.0,36.66666667,2013-09,586.0
Hobart,Melbourne,24.69135802,22.83950617,2013-09,209.0
Hobart,Sydney,28.57142857,27.27272727,2013-09,259.0
Launceston,Melbourne,28.69565217,40.0,2013-09,170.0
Launceston,Sydney,50.0,50.0,2013-09,194.0
Mackay,Brisbane,36.11111111,43.51851852,2013-09,
Melbourne,Adelaide,24.09638554,27.71084337,2013-09,
Melbourne,Brisbane,32.67326733,29.702970299999997,2013-09,
Melbourne,Cairns,16.21621622,13.51351351,2013-09,
Melbourne,Darwin,46.66666667,26.66666667,2013-09,
Melbourne,Gold Coast,35.51401869,31.30841121,2013-09,285.0
Melbourne,Hobart,17.79141104,19.63190184,2013-09,
Melbourne,Launceston,23.47826087,20.86956522,2013-09,
Melbourne,Newcastle,22.0,22.0,2013-09,223.0
Melbourne,Perth,16.04938272,35.80246914,2013-09,478.0
Melbourne,Sunshine Coast,18.57142857,15.71428571,2013-09,
Melbourne,Sydney,28.8590604,22.81879195,2013-09,157.0
Newcastle,Brisbane,25.86206897,25.0,2013-09,
Newcastle,Melbourne,22.33009709,26.21359223,2013-09,
Perth,Adelaide,44.11764706,17.64705882,2013-09,
Perth,Brisbane,70.0,33.33333333,2013-09,
Perth,Melbourne,42.5,27.5,2013-09,
Perth,Sydney,64.28571429,28.57142857,2013-09,848.0
Proserpine,Brisbane,6.666666667,16.66666667,2013-09,
Sunshine Coast,Melbourne,26.76056338,28.16901408,2013-09,353.0
Sunshine Coast,Sydney,18.81188119,18.81188119,2013-09,220.0
Sydney,Adelaide,19.46902655,20.353982300000002,2013-09,
Sydney,Ayers Rock,35.29411765,17.64705882,2013-09,
Sydney,Ballina,21.05263158,18.42105263,2013-09,
Sydney,Brisbane,24.770642199999998,30.27522936,2013-09,
Sydney,Cairns,9.433962264,8.490566037999999,2013-09,
Sydney,Darwin,15.38461538,15.38461538,2013-09,
Sydney,Gold Coast,20.05899705,20.64896755,2013-09,
Sydney,Hamilton Island,33.33333333,30.0,2013-09,
Sydney,Hobart,16.4556962,17.72151899,2013-09,
Sydney,Launceston,45.09803922,45.09803922,2013-09,
Sydney,Melbourne,15.4109589,19.8630137,2013-09,
Sydney,Perth,26.19047619,57.14285714,2013-09,
Sydney,Sunshine Coast,18.0,16.0,2013-09,
Sydney,Townsville,22.22222222,11.11111111,2013-09,455.0
Townsville,Brisbane,48.27586207,51.72413793,2013-09,
Townsville,Sydney,11.11111111,14.81481481,2013-09,
Adelaide,Brisbane,12.74509804,13.7254902,2013-09,478.0
Adelaide,Canberra,6.52173913,4.347826087,2013-09,639.0
Adelaide,Melbourne,15.86206897,7.9310344829999995,2013-09,216.0
Adelaide,Perth,9.90990991,24.32432432,2013-09,534.0
Adelaide,Sydney,12.16730038,8.365019011000001,2013-09,259.0
Alice Springs,Melbourne,30.0,23.33333333,2013-09,
Alice Springs,Sydney,46.66666667,26.66666667,2013-09,
Brisbane,Adelaide,14.70588235,6.8627450979999995,2013-09,
Brisbane,Cairns,12.06896552,5.1724137930000005,2013-09,312.0
Brisbane,Canberra,3.5460992910000004,3.5460992910000004,2013-09,450.0
Brisbane,Darwin,16.66666667,6.666666667,2013-09,626.0
Brisbane,Melbourne,13.30049261,17.48768473,2013-09,288.0
Brisbane,Mount Isa,17.85714286,7.142857143,2013-09,932.0
Brisbane,Perth,17.5,15.83333333,2013-09,626.0
Brisbane,Sydney,16.58291457,19.93299832,2013-09,183.0
Brisbane,Townsville,14.96598639,7.482993197000001,2013-09,377.0
Broome,Perth,41.17647059,32.35294118,2013-09,717.0
Cairns,Brisbane,6.956521738999999,14.7826087,2013-09,
Cairns,Melbourne,13.33333333,20.0,2013-09,589.0
Cairns,Sydney,10.25641026,12.82051282,2013-09,353.0
Canberra,Adelaide,8.0,6.0,2013-09,
Canberra,Brisbane,5.673758865,5.673758865,2013-09,
Canberra,Melbourne,5.882352941000001,8.823529412000001,2013-09,435.0
Canberra,Sydney,11.72413793,14.48275862,2013-09,338.0
Darwin,Brisbane,36.66666667,46.66666667,2013-09,
Darwin,Melbourne,13.33333333,13.33333333,2013-09,887.0
Darwin,Perth,46.66666667,23.33333333,2013-09,686.0
Darwin,Sydney,19.60784314,19.60784314,2013-09,796.0
Gold Coast,Sydney,12.22222222,12.22222222,2013-09,144.0
Hobart,Melbourne,5.084745763,6.7796610170000005,2013-09,209.0
Hobart,Sydney,10.0,10.0,2013-09,259.0
Kalgoorlie,Perth,10.16949153,13.55932203,2013-09,576.0
Karratha,Perth,7.142857143,9.89010989,2013-09,753.0
Melbourne,Adelaide,9.246575342,8.219178082,2013-09,
Melbourne,Alice Springs,6.666666667,10.0,2013-09,
Melbourne,Brisbane,17.93611794,17.44471744,2013-09,
Melbourne,Cairns,23.33333333,10.0,2013-09,
Melbourne,Canberra,7.983193277000001,7.983193277000001,2013-09,
Melbourne,Darwin,0.0,0.0,2013-09,
Melbourne,Hobart,1.6666666669999999,1.6666666669999999,2013-09,
Melbourne,Perth,21.58590308,24.66960352,2013-09,478.0
Melbourne,Sydney,14.68860165,13.63102233,2013-09,157.0
Mount Isa,Brisbane,14.28571429,19.64285714,2013-09,
Newman,Perth,8.8,12.8,2013-09,
Perth,Adelaide,17.39130435,9.565217391000001,2013-09,
Perth,Brisbane,15.12605042,12.60504202,2013-09,
Perth,Broome,14.28571429,17.14285714,2013-09,
Perth,Darwin,10.0,6.666666667,2013-09,
Perth,Kalgoorlie,8.474576271,8.474576271,2013-09,
Perth,Karratha,4.945054945,9.89010989,2013-09,
Perth,Melbourne,19.29824561,12.28070175,2013-09,
Perth,Newman,8.0,8.8,2013-09,848.0
Perth,Port Hedland,8.26446281,10.74380165,2013-09,777.0
Perth,Sydney,17.5879397,8.040201005,2013-09,848.0
Port Hedland,Perth,10.6557377,15.57377049,2013-09,
Sydney,Adelaide,15.56420233,16.73151751,2013-09,
Sydney,Alice Springs,10.0,13.33333333,2013-09,
Sydney,Brisbane,14.28571429,21.16402116,2013-09,
Sydney,Cairns,10.25641026,2.564102564,2013-09,
Sydney,Canberra,10.59602649,16.55629139,2013-09,
Sydney,Darwin,17.64705882,11.76470588,2013-09,
Sydney,Gold Coast,10.0,5.555555556,2013-09,
Sydney,Hobart,10.0,13.33333333,2013-09,
Sydney,Melbourne,13.2629108,18.19248826,2013-09,
Sydney,Perth,15.609756099999998,27.80487805,2013-09,
Townsville,Brisbane,6.164383562,13.01369863,2013-09,
Adelaide,Canberra,47.36842105,10.52631579,2013-09,639.0
Adelaide,Melbourne,0.0,0.0,2013-09,216.0
Adelaide,Port Lincoln,7.142857143,10.20408163,2013-09,288.0
Albury,Sydney,52.25225225,47.74774775,2013-09,301.0
Brisbane,Bundaberg,22.88135593,19.49152542,2013-09,
Brisbane,Cairns,0.0,0.0,2013-09,312.0
Brisbane,Canberra,9.090909091,22.72727273,2013-09,450.0
Brisbane,Emerald,10.79545455,15.90909091,2013-09,262.0
Brisbane,Gladstone,10.23255814,9.76744186,2013-09,262.0
Brisbane,Mackay,10.28037383,9.345794393,2013-09,209.0
Brisbane,Moranbah,9.523809523999999,6.12244898,2013-09,432.0
Brisbane,Newcastle,25.75757576,53.03030303,2013-09,154.0
Brisbane,Rockhampton,17.47572816,14.5631068,2013-09,264.0
Broome,Perth,7.843137255,7.843137255,2013-09,717.0
Bundaberg,Brisbane,18.48739496,33.61344538,2013-09,414.0
Cairns,Brisbane,0.0,0.0,2013-09,
Cairns,Townsville,9.659090909,8.522727273,2013-09,262.0
Canberra,Adelaide,19.04761905,57.14285714,2013-09,
Canberra,Brisbane,23.80952381,14.28571429,2013-09,
Canberra,Melbourne,33.33333333,43.58974359,2013-09,435.0
Canberra,Sydney,20.21857923,16.39344262,2013-09,338.0
Coffs Harbour,Sydney,38.9261745,34.22818792,2013-09,131.0
Dubbo,Sydney,43.44262295,49.18032787,2013-09,370.0
Emerald,Brisbane,17.71428571,21.14285714,2013-09,
Geraldton,Perth,20.0,18.33333333,2013-09,424.0
Gladstone,Brisbane,13.19148936,20.85106383,2013-09,
Hobart,Melbourne,10.34482759,27.586206899999997,2013-09,209.0
Kalgoorlie,Perth,13.79310345,13.79310345,2013-09,576.0
Karratha,Perth,5.1724137930000005,12.06896552,2013-09,753.0
Launceston,Melbourne,8.928571429,11.60714286,2013-09,170.0
Mackay,Brisbane,11.32075472,8.490566037999999,2013-09,
Melbourne,Adelaide,11.76470588,23.52941176,2013-09,
Melbourne,Canberra,12.82051282,15.38461538,2013-09,
Melbourne,Hobart,34.48275862,34.48275862,2013-09,
Melbourne,Launceston,12.61261261,11.71171171,2013-09,
Melbourne,Mildura,15.29411765,18.82352941,2013-09,304.0
Mildura,Melbourne,8.235294117999999,9.411764706,2013-09,
Moranbah,Brisbane,12.14285714,15.0,2013-09,
Newcastle,Brisbane,43.07692308,43.07692308,2013-09,
Newman,Perth,12.12121212,21.21212121,2013-09,
Perth,Broome,3.921568627,7.843137255,2013-09,
Perth,Geraldton,10.0,21.66666667,2013-09,
Perth,Kalgoorlie,3.7037037039999996,7.407407407000001,2013-09,
Perth,Karratha,5.1724137930000005,3.448275862,2013-09,
Perth,Newman,12.5,9.375,2013-09,848.0
Perth,Port Hedland,9.090909091,4.545454545,2013-09,777.0
Port Hedland,Perth,11.36363636,13.63636364,2013-09,
Port Lincoln,Adelaide,8.24742268,8.24742268,2013-09,
Port Macquarie,Sydney,39.53488372,49.6124031,2013-09,317.0
Rockhampton,Brisbane,22.99465241,31.01604278,2013-09,
Sydney,Albury,45.04504505,63.96396396,2013-09,
Sydney,Canberra,26.954177899999998,25.33692722,2013-09,
Sydney,Coffs Harbour,33.33333333,41.33333333,2013-09,
Sydney,Dubbo,29.83870968,45.96774194,2013-09,
Sydney,Port Macquarie,30.53435115,45.80152672,2013-09,
Sydney,Wagga Wagga,39.28571429,53.57142857,2013-09,304.0
Townsville,Cairns,12.79069767,12.20930233,2013-09,
Wagga Wagga,Sydney,48.64864865,48.64864865,2013-09,
Adelaide,Port Lincoln,8.173076923,12.98076923,2013-09,288.0
Albury,Sydney,13.51351351,13.51351351,2013-09,301.0
Ballina,Sydney,19.23076923,30.76923077,2013-09,154.0
Dubbo,Sydney,9.615384615,10.25641026,2013-09,370.0
Melbourne,Mildura,4.651162791,11.62790698,2013-09,304.0
Mildura,Melbourne,8.139534884,9.302325581,2013-09,
Port Lincoln,Adelaide,12.44019139,10.52631579,2013-09,
Sydney,Albury,13.51351351,14.41441441,2013-09,
Sydney,Ballina,16.66666667,16.66666667,2013-09,
Sydney,Dubbo,9.74025974,10.38961039,2013-09,
Sydney,Wagga Wagga,4.379562044,5.839416057999999,2013-09,304.0
Wagga Wagga,Sydney,5.109489051000001,4.379562044,2013-09,
Adelaide,Melbourne,21.53846154,26.15384615,2013-09,216.0
Alice Springs,Melbourne,43.75,31.25,2013-09,
Alice Springs,Sydney,0.0,6.25,2013-09,
Brisbane,Melbourne,34.61538462,37.17948718,2013-09,288.0
Brisbane,Sydney,48.10126582,49.36708861,2013-09,183.0
Cairns,Melbourne,31.25,41.66666667,2013-09,589.0
Cairns,Sydney,9.756097561,9.756097561,2013-09,353.0
Coffs Harbour,Sydney,36.36363636,36.36363636,2013-09,131.0
Gold Coast,Melbourne,29.16666667,47.22222222,2013-09,
Gold Coast,Sydney,23.80952381,30.15873016,2013-09,144.0
Hobart,Melbourne,46.66666667,53.33333333,2013-09,209.0
Melbourne,Adelaide,9.230769231,23.07692308,2013-09,
Melbourne,Alice Springs,25.0,25.0,2013-09,
Melbourne,Brisbane,32.05128205,37.17948718,2013-09,
Melbourne,Cairns,20.40816327,16.32653061,2013-09,
Melbourne,Gold Coast,23.61111111,30.55555556,2013-09,285.0
Melbourne,Hobart,46.66666667,56.66666667,2013-09,
Melbourne,Perth,31.14754098,57.37704918,2013-09,478.0
Melbourne,Sunshine Coast,6.25,9.375,2013-09,
Melbourne,Sydney,25.0,18.26923077,2013-09,157.0
Perth,Melbourne,58.33333333,46.66666667,2013-09,
Sunshine Coast,Melbourne,15.625,28.125,2013-09,353.0
Sydney,Alice Springs,0.0,0.0,2013-09,
Sydney,Brisbane,36.70886076,50.63291139,2013-09,
Sydney,Cairns,4.87804878,7.3170731710000005,2013-09,
Sydney,Coffs Harbour,40.90909091,40.90909091,2013-09,
Sydney,Gold Coast,19.04761905,19.04761905,2013-09,
Sydney,Melbourne,18.84057971,26.08695652,2013-09,
Adelaide,Brisbane,21.69811321,23.58490566,2013-09,478.0
Adelaide,Canberra,3.8461538460000004,3.8461538460000004,2013-09,639.0
Adelaide,Gold Coast,16.66666667,6.666666667,2013-09,743.0
Adelaide,Melbourne,15.03759398,15.78947368,2013-09,216.0
Adelaide,Perth,11.86440678,20.33898305,2013-09,534.0
Adelaide,Sydney,9.696969697,7.272727272999999,2013-09,259.0
Ayers Rock,Sydney,16.66666667,10.0,2013-09,902.0
Ballina,Sydney,13.33333333,20.0,2013-09,154.0
Brisbane,Adelaide,16.98113208,15.09433962,2013-09,
Brisbane,Cairns,15.33742331,6.134969325,2013-09,312.0
Brisbane,Canberra,20.87912088,23.07692308,2013-09,450.0
Brisbane,Darwin,26.66666667,20.0,2013-09,626.0
Brisbane,Gladstone,16.12903226,22.58064516,2013-09,262.0
Brisbane,Hamilton Island,30.0,16.66666667,2013-09,631.0
Brisbane,Mackay,9.493670886,8.227848101000001,2013-09,209.0
Brisbane,Melbourne,17.06036745,27.55905512,2013-09,288.0
Brisbane,Mount Isa,9.523809523999999,9.523809523999999,2013-09,932.0
Brisbane,Newcastle,12.34567901,16.04938272,2013-09,154.0
Brisbane,Perth,15.11627907,26.74418605,2013-09,626.0
Brisbane,Proserpine,17.64705882,5.882352941000001,2013-09,272.0
Brisbane,Rockhampton,10.11235955,12.35955056,2013-09,264.0
Brisbane,Sydney,13.67837338,19.03881701,2013-09,183.0
Brisbane,Townsville,11.11111111,6.172839506,2013-09,377.0
Broome,Perth,30.50847458,30.50847458,2013-09,717.0
Cairns,Brisbane,12.96296296,22.83950617,2013-09,
Cairns,Melbourne,26.47058824,35.29411765,2013-09,589.0
Cairns,Sydney,4.705882353,7.058823529,2013-09,353.0
Canberra,Adelaide,3.8461538460000004,3.8461538460000004,2013-09,
Canberra,Brisbane,13.18681319,10.98901099,2013-09,
Canberra,Melbourne,13.14285714,14.28571429,2013-09,435.0
Canberra,Sydney,7.843137255,7.843137255,2013-09,338.0
Coffs Harbour,Sydney,11.66666667,13.33333333,2013-09,131.0
Darwin,Brisbane,13.33333333,13.33333333,2013-09,
Darwin,Melbourne,10.0,13.33333333,2013-09,887.0
Darwin,Perth,3.8461538460000004,3.8461538460000004,2013-09,686.0
Darwin,Sydney,24.13793103,27.586206899999997,2013-09,796.0
Gladstone,Brisbane,24.13793103,51.72413793,2013-09,
Gold Coast,Adelaide,16.66666667,6.666666667,2013-09,
Gold Coast,Melbourne,17.75147929,15.97633136,2013-09,
Gold Coast,Sydney,14.14473684,14.80263158,2013-09,144.0
Hamilton Island,Brisbane,20.0,26.66666667,2013-09,
Hamilton Island,Sydney,20.0,23.33333333,2013-09,586.0
Hobart,Melbourne,17.48251748,18.88111888,2013-09,209.0
Hobart,Sydney,18.33333333,16.66666667,2013-09,259.0
Kalgoorlie,Perth,18.60465116,25.58139535,2013-09,576.0
Karratha,Perth,27.77777778,29.16666667,2013-09,753.0
Launceston,Melbourne,18.26086957,26.95652174,2013-09,170.0
Launceston,Sydney,6.666666667,10.0,2013-09,194.0
Mackay,Brisbane,12.02531646,27.21518987,2013-09,
Melbourne,Adelaide,18.51851852,18.14814815,2013-09,
Melbourne,Brisbane,26.05263158,26.84210526,2013-09,
Melbourne,Cairns,26.47058824,20.58823529,2013-09,
Melbourne,Canberra,17.61363636,13.63636364,2013-09,
Melbourne,Darwin,10.0,10.0,2013-09,
Melbourne,Gold Coast,27.21893491,22.485207100000004,2013-09,285.0
Melbourne,Hobart,18.88111888,20.97902098,2013-09,
Melbourne,Launceston,19.13043478,14.7826087,2013-09,
Melbourne,Mildura,20.0,30.0,2013-09,304.0
Melbourne,Newcastle,23.33333333,13.33333333,2013-09,223.0
Melbourne,Perth,23.97260274,43.83561644,2013-09,478.0
Melbourne,Sunshine Coast,16.66666667,23.33333333,2013-09,
Melbourne,Sydney,15.6,15.6,2013-09,157.0
Mildura,Melbourne,26.66666667,26.66666667,2013-09,
Mount Isa,Brisbane,10.0,20.0,2013-09,
Newcastle,Brisbane,25.92592593,27.16049383,2013-09,
Newcastle,Melbourne,40.0,43.33333333,2013-09,
Newman,Perth,15.38461538,10.25641026,2013-09,
Perth,Adelaide,17.54385965,5.263157895,2013-09,
Perth,Brisbane,17.44186047,16.27906977,2013-09,
Perth,Broome,23.33333333,20.0,2013-09,
Perth,Darwin,7.692307692000001,7.692307692000001,2013-09,
Perth,Kalgoorlie,16.27906977,20.93023256,2013-09,
Perth,Karratha,15.27777778,13.88888889,2013-09,
Perth,Melbourne,20.0,15.17241379,2013-09,
Perth,Newman,7.692307692000001,10.25641026,2013-09,848.0
Perth,Port Hedland,3.921568627,3.921568627,2013-09,777.0
Perth,Sydney,21.73913043,9.565217391000001,2013-09,848.0
Port Hedland,Perth,5.882352941000001,11.76470588,2013-09,
Proserpine,Brisbane,19.60784314,37.25490196,2013-09,
Rockhampton,Brisbane,10.11235955,15.73033708,2013-09,
Sunshine Coast,Melbourne,26.66666667,36.66666667,2013-09,353.0
Sunshine Coast,Sydney,8.823529412000001,11.76470588,2013-09,220.0
Sydney,Adelaide,16.36363636,13.93939394,2013-09,
Sydney,Ayers Rock,10.0,13.33333333,2013-09,
Sydney,Ballina,0.0,10.0,2013-09,
Sydney,Brisbane,14.15441176,20.95588235,2013-09,
Sydney,Cairns,10.46511628,5.813953487999999,2013-09,
Sydney,Canberra,8.0,8.0,2013-09,
Sydney,Coffs Harbour,8.333333332999999,6.666666667,2013-09,
Sydney,Darwin,10.0,3.333333333,2013-09,
Sydney,Gold Coast,15.78947368,14.80263158,2013-09,
Sydney,Hamilton Island,13.33333333,3.333333333,2013-09,
Sydney,Hobart,16.66666667,16.66666667,2013-09,
