Year,Month,Arriving_Port,Average_Fare,Departing_Port
2018,11,Melbourne,176,Adelaide
2018,11,Perth,627,Adelaide
2018,11,Port Lincoln,355,Adelaide
2018,11,Sydney,234,Adelaide
2018,12,Alice Springs,810,Adelaide
2018,12,Brisbane,567,Adelaide
2018,12,Canberra,682,Adelaide
2018,12,Gold Coast,595,Adelaide
2018,12,Melbourne,279,Adelaide
2018,12,Perth,748,Adelaide
2018,12,Port Lincoln,383,Adelaide
2018,12,Sydney,518,Adelaide
2019,1,Alice Springs,546,Adelaide
2019,1,Brisbane,236,Adelaide
2019,1,Canberra,561,Adelaide
2019,1,Gold Coast,277,Adelaide
2019,1,Melbourne,155,Adelaide
2019,1,Perth,505,Adelaide
2019,1,Port Lincoln,355,Adelaide
2019,1,Sydney,211,Adelaide
2019,2,Alice Springs,618,Adelaide
2019,2,Brisbane,236,Adelaide
2019,2,Canberra,482,Adelaide
2019,2,Gold Coast,342,Adelaide
2019,2,Melbourne,153,Adelaide
2019,2,Perth,387,Adelaide
2019,2,Port Lincoln,336,Adelaide
2019,2,Sydney,219,Adelaide
2019,3,Alice Springs,608,Adelaide
2019,3,Brisbane,253,Adelaide
2019,3,Canberra,601,Adelaide
2019,3,Gold Coast,339,Adelaide
2019,3,Melbourne,158,Adelaide
2019,3,Perth,675,Adelaide
2019,3,Port Lincoln,355,Adelaide
2019,3,Sydney,243,Adelaide
2019,4,Alice Springs,605,Adelaide
2019,4,Brisbane,279,Adelaide
2019,4,Canberra,617,Adelaide
2019,4,Gold Coast,326,Adelaide
2019,4,Melbourne,188,Adelaide
2019,4,Perth,461,Adelaide
2019,4,Port Lincoln,353,Adelaide
2019,4,Sydney,273,Adelaide
2019,5,Alice Springs,841,Adelaide
2019,5,Brisbane,213,Adelaide
2019,5,Canberra,557,Adelaide
2019,5,Gold Coast,341,Adelaide
2019,5,Melbourne,126,Adelaide
2019,5,Perth,376,Adelaide
2019,5,Port Lincoln,353,Adelaide
2019,5,Sydney,154,Adelaide
2019,6,Alice Springs,640,Adelaide
2019,6,Brisbane,251,Adelaide
2019,6,Canberra,467,Adelaide
2019,6,Gold Coast,327,Adelaide
2019,6,Melbourne,140,Adelaide
2019,6,Perth,513,Adelaide
2019,6,Port Lincoln,353,Adelaide
2019,6,Sydney,192,Adelaide
2019,7,Alice Springs,689,Adelaide
2019,7,Brisbane,212,Adelaide
2019,7,Canberra,594,Adelaide
2019,7,Gold Coast,389,Adelaide
2019,7,Melbourne,156,Adelaide
2019,7,Perth,598,Adelaide
2019,7,Port Lincoln,351,Adelaide
2019,7,Sydney,226,Adelaide
2019,8,Alice Springs,540,Adelaide
2019,8,Brisbane,264,Adelaide
2019,8,Canberra,554,Adelaide
2019,8,Gold Coast,375,Adelaide
2019,8,Melbourne,118,Adelaide
2019,8,Perth,456,Adelaide
2019,8,Port Lincoln,351,Adelaide
2019,8,Sydney,245,Adelaide
2019,9,Alice Springs,741,Adelaide
2019,9,Brisbane,415,Adelaide
2019,9,Canberra,632,Adelaide
2019,9,Gold Coast,520,Adelaide
2019,9,Melbourne,211,Adelaide
2019,9,Perth,433,Adelaide
2019,9,Port Lincoln,351,Adelaide
2019,9,Sydney,265,Adelaide
2019,10,Alice Springs,665,Adelaide
2019,10,Brisbane,286,Adelaide
2019,10,Canberra,628,Adelaide
2019,10,Gold Coast,391,Adelaide
2019,10,Melbourne,129,Adelaide
2019,10,Perth,403,Adelaide
2019,10,Port Lincoln,301,Adelaide
2019,10,Sydney,207,Adelaide
2019,11,Alice Springs,595,Adelaide
2019,11,Brisbane,272,Adelaide
2019,11,Canberra,551,Adelaide
2019,11,Gold Coast,391,Adelaide
2019,11,Melbourne,201,Adelaide
2019,11,Perth,497,Adelaide
2019,11,Port Lincoln,301,Adelaide
2019,11,Sydney,220,Adelaide
2019,12,Alice Springs,595,Adelaide
2019,12,Brisbane,526,Adelaide
2019,12,Canberra,637,Adelaide
2019,12,Gold Coast,588,Adelaide
2019,12,Melbourne,152,Adelaide
2019,12,Perth,736,Adelaide
2019,12,Port Lincoln,370,Adelaide
2019,12,Sydney,499,Adelaide
2020,1,Alice Springs,535,Adelaide
2020,1,Brisbane,313,Adelaide
2020,1,Canberra,593,Adelaide
2020,1,Gold Coast,287,Adelaide
2020,1,Melbourne,161,Adelaide
2020,1,Perth,489,Adelaide
2020,1,Port Lincoln,306,Adelaide
2020,1,Sydney,228,Adelaide
2020,2,Alice Springs,546,Adelaide
2020,2,Brisbane,257,Adelaide
2020,2,Canberra,608,Adelaide
2020,2,Gold Coast,320,Adelaide
2020,2,Melbourne,195,Adelaide
2020,2,Perth,466,Adelaide
2020,2,Port Lincoln,304,Adelaide
2020,2,Sydney,231,Adelaide
2020,3,Alice Springs,606,Adelaide
2020,3,Brisbane,448,Adelaide
2020,3,Canberra,640,Adelaide
2020,3,Gold Coast,393,Adelaide
2020,3,Melbourne,225,Adelaide
2020,3,Perth,611,Adelaide
2020,3,Port Lincoln,304,Adelaide
2020,3,Sydney,327,Adelaide
2020,4,Brisbane,196,Adelaide
2020,4,Melbourne,155,Adelaide
2020,4,Port Lincoln,412,Adelaide
2020,4,Sydney,193,Adelaide
2020,5,Melbourne,155,Adelaide
2020,5,Port Lincoln,362,Adelaide
2020,6,Melbourne,169,Adelaide
2020,6,Port Lincoln,312,Adelaide
2020,7,Alice Springs,443,Adelaide
2020,7,Brisbane,547,Adelaide
2020,7,Melbourne,157,Adelaide
2020,7,Perth,677,Adelaide
2020,7,Port Lincoln,307,Adelaide
2020,7,Sydney,176,Adelaide
2020,8,Alice Springs,548,Adelaide
2020,8,Brisbane,276,Adelaide
2020,8,Gold Coast,283,Adelaide
2020,8,Melbourne,152,Adelaide
2020,8,Perth,677,Adelaide
2020,8,Port Lincoln,307,Adelaide
2020,8,Sydney,202,Adelaide
2020,9,Alice Springs,548,Adelaide
2020,9,Brisbane,349,Adelaide
2020,9,Gold Coast,301,Adelaide
2020,9,Melbourne,155,Adelaide
2020,9,Perth,677,Adelaide
2020,9,Port Lincoln,305,Adelaide
2020,9,Sydney,207,Adelaide
2020,10,Alice Springs,544,Adelaide
2020,10,Brisbane,427,Adelaide
2020,10,Canberra,646,Adelaide
2020,10,Gold Coast,366,Adelaide
2020,10,Melbourne,175,Adelaide
2020,10,Perth,671,Adelaide
2020,10,Port Lincoln,304,Adelaide
2020,10,Sydney,304,Adelaide
2020,11,Alice Springs,544,Adelaide
2020,11,Brisbane,423,Adelaide
2020,11,Canberra,693,Adelaide
2020,11,Gold Coast,462,Adelaide
2020,11,Melbourne,192,Adelaide
2020,11,Perth,787,Adelaide
2020,11,Port Lincoln,304,Adelaide
2020,11,Sydney,251,Adelaide
2020,12,Alice Springs,555,Adelaide
2020,12,Brisbane,456,Adelaide
2020,12,Canberra,629,Adelaide
2020,12,Gold Coast,520,Adelaide
2020,12,Melbourne,148,Adelaide
2020,12,Perth,535,Adelaide
2020,12,Port Lincoln,388,Adelaide
2020,12,Sydney,276,Adelaide
2021,1,Alice Springs,621,Adelaide
2021,1,Brisbane,298,Adelaide
2021,1,Canberra,500,Adelaide
2021,1,Gold Coast,289,Adelaide
2021,1,Melbourne,147,Adelaide
2021,1,Perth,344,Adelaide
2021,1,Port Lincoln,300,Adelaide
2021,1,Sydney,238,Adelaide
2021,2,Alice Springs,490,Adelaide
2021,2,Brisbane,326,Adelaide
2021,2,Canberra,453,Adelaide
2021,2,Gold Coast,326,Adelaide
2021,2,Melbourne,141,Adelaide
2021,2,Perth,529,Adelaide
2021,2,Port Lincoln,351,Adelaide
2021,2,Sydney,218,Adelaide
2021,3,Alice Springs,552,Adelaide
2021,3,Brisbane,326,Adelaide
2021,3,Canberra,601,Adelaide
2021,3,Gold Coast,335,Adelaide
2021,3,Melbourne,127,Adelaide
2021,3,Perth,369,Adelaide
2021,3,Port Lincoln,308,Adelaide
2021,3,Sydney,246,Adelaide
2021,4,Alice Springs,411,Adelaide
2021,4,Brisbane,249,Adelaide
2021,4,Canberra,449,Adelaide
2021,4,Gold Coast,332,Adelaide
2021,4,Melbourne,112,Adelaide
2021,4,Perth,332,Adelaide
2021,4,Port Lincoln,306,Adelaide
2021,4,Sydney,144,Adelaide
2021,5,Alice Springs,479,Adelaide
2021,5,Brisbane,370,Adelaide
2021,5,Canberra,550,Adelaide
2021,5,Gold Coast,348,Adelaide
2021,5,Melbourne,135,Adelaide
2021,5,Perth,363,Adelaide
2021,5,Port Lincoln,306,Adelaide
2021,5,Sydney,261,Adelaide
2021,6,Alice Springs,687,Adelaide
2021,6,Brisbane,370,Adelaide
2021,6,Canberra,486,Adelaide
2021,6,Gold Coast,386,Adelaide
2021,6,Melbourne,112,Adelaide
2021,6,Perth,394,Adelaide
2021,6,Port Lincoln,306,Adelaide
2021,6,Sydney,207,Adelaide
2021,7,Alice Springs,408,Adelaide
2021,7,Brisbane,248,Adelaide
2021,7,Canberra,482,Adelaide
2021,7,Gold Coast,263,Adelaide
2021,7,Melbourne,111,Adelaide
2021,7,Perth,260,Adelaide
2021,7,Port Lincoln,303,Adelaide
2021,7,Sydney,143,Adelaide
2021,8,Alice Springs,475,Adelaide
2021,8,Brisbane,248,Adelaide
2021,8,Canberra,418,Adelaide
2021,8,Gold Coast,205,Adelaide
2021,8,Melbourne,111,Adelaide
2021,8,Perth,330,Adelaide
2021,8,Port Lincoln,303,Adelaide
2021,8,Sydney,143,Adelaide
2021,9,Alice Springs,273,Adelaide
2021,9,Brisbane,320,Adelaide
2021,9,Canberra,280,Adelaide
2021,9,Gold Coast,429,Adelaide
2021,9,Melbourne,111,Adelaide
2021,9,Perth,380,Adelaide
2021,9,Port Lincoln,337,Adelaide
2021,9,Sydney,205,Adelaide
2021,10,Alice Springs,292,Adelaide
2021,10,Brisbane,251,Adelaide
2021,10,Canberra,402,Adelaide
2021,10,Melbourne,110,Adelaide
2021,10,Perth,302,Adelaide
2021,10,Port Lincoln,333,Adelaide
2021,10,Sydney,158,Adelaide
2021,11,Alice Springs,458,Adelaide
2021,11,Brisbane,185,Adelaide
2021,11,Canberra,402,Adelaide
2021,11,Melbourne,117,Adelaide
2021,11,Perth,368,Adelaide
2021,11,Port Lincoln,334,Adelaide
2021,11,Sydney,223,Adelaide
2021,12,Alice Springs,447,Adelaide
2021,12,Brisbane,357,Adelaide
2021,12,Canberra,442,Adelaide
2021,12,Gold Coast,222,Adelaide
2021,12,Melbourne,92,Adelaide
2021,12,Perth,487,Adelaide
2021,12,Port Lincoln,300,Adelaide
2021,12,Sydney,256,Adelaide
2022,1,Alice Springs,437,Adelaide
2022,1,Brisbane,240,Adelaide
2022,1,Canberra,422,Adelaide
2022,1,Gold Coast,158,Adelaide
2022,1,Melbourne,90,Adelaide
2022,1,Port Lincoln,294,Adelaide
2022,1,Sydney,201,Adelaide
2022,2,Alice Springs,437,Adelaide
2022,2,Brisbane,316,Adelaide
2022,2,Canberra,472,Adelaide
2022,2,Gold Coast,240,Adelaide
2022,2,Melbourne,174,Adelaide
2022,2,Perth,658,Adelaide
2022,2,Port Lincoln,294,Adelaide
2022,2,Sydney,191,Adelaide
2022,3,Alice Springs,481,Adelaide
2022,3,Brisbane,349,Adelaide
2022,3,Canberra,609,Adelaide
2022,3,Gold Coast,248,Adelaide
2022,3,Melbourne,169,Adelaide
2022,3,Perth,499,Adelaide
2022,3,Port Lincoln,349,Adelaide
2022,3,Sydney,314,Adelaide
2022,4,Alice Springs,451,Adelaide
2022,4,Brisbane,192,Adelaide
2022,4,Canberra,497,Adelaide
2022,4,Gold Coast,234,Adelaide
2022,4,Melbourne,102,Adelaide
2022,4,Perth,331,Adelaide
2022,4,Port Lincoln,310,Adelaide
2022,4,Sydney,149,Adelaide
2022,5,Alice Springs,640,Adelaide
2022,5,Brisbane,316,Adelaide
2022,5,Canberra,518,Adelaide
2022,5,Gold Coast,345,Adelaide
2022,5,Melbourne,134,Adelaide
2022,5,Perth,328,Adelaide
2022,5,Port Lincoln,310,Adelaide
2022,5,Sydney,212,Adelaide
2022,6,Alice Springs,648,Adelaide
2022,6,Brisbane,427,Adelaide
2022,6,Canberra,463,Adelaide
2022,6,Gold Coast,395,Adelaide
2022,6,Melbourne,125,Adelaide
2022,6,Perth,456,Adelaide
2022,6,Port Lincoln,310,Adelaide
2022,6,Sydney,194,Adelaide
2022,7,Alice Springs,922,Adelaide
2022,7,Brisbane,284,Adelaide
2022,7,Canberra,541,Adelaide
2022,7,Gold Coast,418,Adelaide
2022,7,Melbourne,123,Adelaide
2022,7,Perth,473,Adelaide
2022,7,Port Lincoln,369,Adelaide
2022,7,Sydney,218,Adelaide
2022,8,Alice Springs,793,Adelaide
2022,8,Brisbane,413,Adelaide
2022,8,Canberra,541,Adelaide
2022,8,Gold Coast,486,Adelaide
2022,8,Melbourne,176,Adelaide
2022,8,Perth,563,Adelaide
2022,8,Port Lincoln,327,Adelaide
2022,8,Sydney,294,Adelaide
2022,9,Alice Springs,730,Adelaide
2022,9,Brisbane,932,Adelaide
2022,9,Canberra,549,Adelaide
2022,9,Gold Coast,753,Adelaide
2022,9,Melbourne,320,Adelaide
2022,9,Perth,875,Adelaide
2022,9,Port Lincoln,380,Adelaide
2022,9,Sydney,565,Adelaide
2022,10,Alice Springs,696,Adelaide
2022,10,Brisbane,513,Adelaide
2022,10,Canberra,560,Adelaide
2022,10,Gold Coast,752,Adelaide
2022,10,Melbourne,258,Adelaide
2022,10,Perth,622,Adelaide
2022,10,Port Lincoln,337,Adelaide
2022,10,Sydney,458,Adelaide
2022,11,Alice Springs,729,Adelaide
2022,11,Brisbane,560,Adelaide
2022,11,Canberra,560,Adelaide
2022,11,Gold Coast,997,Adelaide
2022,11,Melbourne,310,Adelaide
2022,11,Perth,737,Adelaide
2022,11,Port Lincoln,341,Adelaide
2022,11,Sydney,495,Adelaide
2022,12,Alice Springs,656,Adelaide
2022,12,Brisbane,997,Adelaide
2022,12,Canberra,674,Adelaide
2022,12,Gold Coast,899,Adelaide
2022,12,Melbourne,333,Adelaide
2022,12,Perth,1037,Adelaide
2022,12,Port Lincoln,414,Adelaide
2022,12,Sydney,541,Adelaide
2023,1,Alice Springs,667,Adelaide
2023,1,Brisbane,408,Adelaide
2023,1,Canberra,573,Adelaide
2023,1,Gold Coast,570,Adelaide
2023,1,Melbourne,193,Adelaide
2023,1,Perth,495,Adelaide
2023,1,Port Lincoln,357,Adelaide
2023,1,Sydney,323,Adelaide
2023,2,Alice Springs,647,Adelaide
2023,2,Brisbane,467,Adelaide
2023,2,Canberra,624,Adelaide
2023,2,Gold Coast,490,Adelaide
2023,2,Melbourne,306,Adelaide
2023,2,Perth,664,Adelaide
2023,2,Port Lincoln,357,Adelaide
2023,2,Sydney,409,Adelaide
2023,3,Alice Springs,686,Adelaide
2023,3,Brisbane,495,Adelaide
2023,3,Canberra,521,Adelaide
2023,3,Gold Coast,419,Adelaide
2023,3,Melbourne,338,Adelaide
2023,3,Perth,911,Adelaide
2023,3,Port Lincoln,397,Adelaide
2023,3,Sydney,341,Adelaide
2023,4,Alice Springs,615,Adelaide
2023,4,Brisbane,344,Adelaide
2023,4,Canberra,386,Adelaide
2023,4,Gold Coast,404,Adelaide
2023,4,Melbourne,166,Adelaide
2023,4,Perth,491,Adelaide
2023,4,Port Lincoln,354,Adelaide
2023,4,Sydney,249,Adelaide
2023,5,Alice Springs,615,Adelaide
2023,5,Brisbane,405,Adelaide
2023,5,Canberra,386,Adelaide
2023,5,Darwin,542,Adelaide
2023,5,Gold Coast,364,Adelaide
2023,5,Melbourne,146,Adelaide
2023,5,Perth,548,Adelaide
2023,5,Port Lincoln,354,Adelaide
2023,5,Sydney,255,Adelaide
2023,6,Alice Springs,588,Adelaide
2023,6,Brisbane,405,Adelaide
2023,6,Canberra,513,Adelaide
2023,6,Darwin,699,Adelaide
2023,6,Gold Coast,494,Adelaide
2023,6,Melbourne,244,Adelaide
2023,6,Perth,517,Adelaide
2023,6,Port Lincoln,354,Adelaide
2023,6,Sydney,242,Adelaide
2023,7,Alice Springs,611,Adelaide
2023,7,Brisbane,380,Adelaide
2023,7,Canberra,609,Adelaide
2023,7,Darwin,868,Adelaide
2023,7,Gold Coast,419,Adelaide
2023,7,Melbourne,215,Adelaide
2023,7,Perth,405,Adelaide
2023,7,Port Lincoln,350,Adelaide
2023,7,Sydney,219,Adelaide
2023,8,Alice Springs,640,Adelaide
2023,8,Brisbane,410,Adelaide
2023,8,Cairns,449,Adelaide
2023,8,Canberra,609,Adelaide
2023,8,Darwin,560,Adelaide
2023,8,Gold Coast,403,Adelaide
2023,8,Melbourne,179,Adelaide
2023,8,Perth,410,Adelaide
2023,8,Port Lincoln,350,Adelaide
2023,8,Sydney,245,Adelaide
2023,9,Alice Springs,611,Adelaide
2023,9,Brisbane,410,Adelaide
2023,9,Cairns,551,Adelaide
2023,9,Canberra,651,Adelaide
2023,9,Darwin,304,Adelaide
2023,9,Gold Coast,349,Adelaide
2023,9,Melbourne,164,Adelaide
2023,9,Perth,511,Adelaide
2023,9,Port Lincoln,400,Adelaide
2023,9,Sydney,199,Adelaide
2023,10,Alice Springs,734,Adelaide
2023,10,Brisbane,321,Adelaide
2023,10,Cairns,323,Adelaide
2023,10,Canberra,533,Adelaide
2023,10,Darwin,486,Adelaide
2023,10,Gold Coast,368,Adelaide
2023,10,Melbourne,202,Adelaide
2023,10,Perth,385,Adelaide
2023,10,Port Lincoln,277,Adelaide
2023,10,Sydney,301,Adelaide
2023,11,Alice Springs,710,Adelaide
2023,11,Brisbane,321,Adelaide
2023,11,Canberra,527,Adelaide
2023,11,Gold Coast,547,Adelaide
2023,11,Melbourne,321,Adelaide
2023,11,Perth,434,Adelaide
2023,11,Port Lincoln,301,Adelaide
2023,11,Sydney,383,Adelaide
2023,12,Alice Springs,710,Adelaide
2023,12,Brisbane,492,Adelaide
2023,12,Canberra,921,Adelaide
2023,12,Gold Coast,614,Adelaide
2023,12,Melbourne,222,Adelaide
2023,12,Perth,654,Adelaide
2023,12,Port Lincoln,297,Adelaide
2023,12,Sydney,432,Adelaide
2024,1,Alice Springs,661,Adelaide
2024,1,Brisbane,323,Adelaide
2024,1,Canberra,543,Adelaide
2024,1,Gold Coast,256,Adelaide
2024,1,Melbourne,153,Adelaide
2024,1,Perth,430,Adelaide
2024,1,Port Lincoln,298,Adelaide
2024,1,Sydney,247,Adelaide
2024,2,Alice Springs,231,Adelaide
2024,2,Brisbane,226,Adelaide
2024,2,Canberra,230,Adelaide
2024,2,Gold Coast,244,Adelaide
2024,2,Melbourne,265,Adelaide
2024,2,Perth,279,Adelaide
2024,2,Port Lincoln,283,Adelaide
2024,2,Sydney,278,Adelaide
2010,8,Sydney,264,Albury
2010,9,Sydney,243,Albury
2010,10,Sydney,211,Albury
2010,11,Sydney,109,Albury
2010,12,Sydney,275,Albury
2011,1,Sydney,212,Albury
2011,2,Sydney,244,Albury
2011,3,Sydney,249,Albury
2011,4,Sydney,299,Albury
2011,5,Sydney,239,Albury
2011,6,Sydney,272,Albury
2011,7,Sydney,270,Albury
2011,8,Sydney,270,Albury
2011,9,Sydney,297,Albury
2011,10,Sydney,297,Albury
2011,11,Sydney,251,Albury
2011,12,Sydney,297,Albury
2012,1,Sydney,274,Albury
2012,2,Sydney,270,Albury
2012,3,Sydney,235,Albury
2012,4,Sydney,280,Albury
2012,5,Sydney,281,Albury
2012,6,Sydney,283,Albury
2012,7,Sydney,211,Albury
2012,8,Sydney,281,Albury
2012,9,Sydney,316,Albury
2012,10,Sydney,266,Albury
2012,11,Sydney,299,Albury
2012,12,Sydney,531,Albury
2013,1,Sydney,279,Albury
2013,2,Sydney,263,Albury
2013,3,Sydney,288,Albury
2013,4,Sydney,220,Albury
2013,5,Sydney,224,Albury
2013,6,Sydney,252,Albury
2013,7,Sydney,228,Albury
2013,8,Sydney,249,Albury
2013,9,Sydney,301,Albury
2013,10,Sydney,249,Albury
2013,11,Sydney,249,Albury
2013,12,Sydney,391,Albury
2014,1,Sydney,256,Albury
2014,2,Sydney,276,Albury
2014,3,Sydney,302,Albury
2014,4,Sydney,301,Albury
2014,5,Sydney,244,Albury
2014,6,Sydney,321,Albury
2014,7,Sydney,320,Albury
2014,8,Sydney,320,Albury
2014,9,Sydney,320,Albury
2014,10,Sydney,319,Albury
2014,11,Sydney,319,Albury
2014,12,Sydney,290,Albury
2015,1,Sydney,329,Albury
2015,2,Sydney,329,Albury
2015,3,Sydney,329,Albury
2015,4,Sydney,327,Albury
2015,5,Sydney,327,Albury
2015,6,Sydney,327,Albury
2015,7,Sydney,325,Albury
2015,8,Sydney,325,Albury
2015,9,Sydney,325,Albury
2015,10,Sydney,324,Albury
2015,11,Sydney,324,Albury
2015,12,Sydney,324,Albury
2016,1,Sydney,249,Albury
2016,2,Sydney,289,Albury
2016,3,Sydney,289,Albury
2016,4,Sydney,288,Albury
2016,5,Sydney,263,Albury
2016,6,Sydney,298,Albury
2016,7,Sydney,309,Albury
2016,8,Sydney,311,Albury
2016,9,Sydney,321,Albury
2016,10,Sydney,319,Albury
2016,11,Sydney,319,Albury
2016,12,Sydney,381,Albury
2017,1,Sydney,318,Albury
2017,2,Sydney,293,Albury
2017,3,Sydney,318,Albury
2017,4,Sydney,305,Albury
2017,5,Sydney,305,Albury
2017,6,Sydney,305,Albury
2017,7,Sydney,307,Albury
2017,8,Sydney,307,Albury
2017,9,Sydney,342,Albury
2017,10,Sydney,289,Albury
2017,11,Sydney,308,Albury
2017,12,Sydney,348,Albury
2018,1,Sydney,346,Albury
2018,2,Sydney,352,Albury
2018,3,Sydney,352,Albury
2018,4,Sydney,351,Albury
2018,5,Sydney,323,Albury
2018,6,Sydney,334,Albury
2018,7,Sydney,357,Albury
2018,8,Sydney,321,Albury
2018,9,Sydney,357,Albury
2018,10,Sydney,359,Albury
2018,11,Sydney,320,Albury
2018,12,Sydney,606,Albury
2019,1,Sydney,308,Albury
2019,2,Sydney,291,Albury
2019,3,Sydney,332,Albury
2019,4,Sydney,353,Albury
2019,5,Sydney,318,Albury
2019,6,Sydney,365,Albury
2019,7,Sydney,352,Albury
2019,8,Sydney,316,Albury
2019,9,Sydney,363,Albury
2019,10,Sydney,309,Albury
2019,11,Sydney,309,Albury
2019,12,Sydney,408,Albury
2020,1,Sydney,325,Albury
2020,2,Sydney,360,Albury
2020,3,Sydney,360,Albury
2020,4,Sydney,407,Albury
2020,5,Sydney,399,Albury
2020,6,Sydney,354,Albury
2020,7,Sydney,348,Albury
2020,8,Sydney,348,Albury
2020,9,Sydney,346,Albury
2020,10,Sydney,345,Albury
2020,11,Sydney,347,Albury
2020,12,Sydney,297,Albury
2021,1,Sydney,343,Albury
2021,2,Sydney,343,Albury
2021,3,Sydney,343,Albury
2021,4,Sydney,340,Albury
2021,5,Sydney,341,Albury
2021,6,Sydney,227,Albury
2021,7,Sydney,225,Albury
2021,8,Sydney,304,Albury
2021,9,Sydney,339,Albury
2021,10,Sydney,222,Albury
2021,11,Sydney,300,Albury
2021,12,Sydney,331,Albury
2022,1,Sydney,294,Albury
2022,2,Sydney,327,Albury
2022,3,Sydney,327,Albury
2022,4,Sydney,343,Albury
2022,5,Sydney,343,Albury
2022,6,Sydney,343,Albury
2022,7,Sydney,337,Albury
2022,8,Sydney,357,Albury
2022,9,Sydney,359,Albury
2022,10,Sydney,378,Albury
2022,11,Sydney,383,Albury
2022,12,Sydney,427,Albury
2023,1,Sydney,394,Albury
2023,2,Sydney,394,Albury
2023,3,Sydney,394,Albury
2023,4,Sydney,401,Albury
2023,5,Sydney,401,Albury
2023,6,Sydney,385,Albury
2023,7,Sydney,380,Albury
2023,8,Sydney,380,Albury
2023,9,Sydney,400,Albury
2023,10,Sydney,331,Albury
2023,11,Sydney,361,Albury
2023,12,Sydney,367,Albury
2024,1,Sydney,358,Albury
2024,2,Sydney,230,Albury
2010,8,Melbourne,283,Alice Springs
2010,9,Melbourne,646,Alice Springs
2010,10,Melbourne,334,Alice Springs
2013,7,Melbourne,53,Alice Springs
2013,8,Melbourne,387,Alice Springs
2013,8,Sydney,665,Alice Springs
2013,9,Melbourne,888,Alice Springs
2013,9,Sydney,1057,Alice Springs
2013,10,Melbourne,1171,Alice Springs
2013,10,Sydney,1229,Alice Springs
2013,11,Melbourne,1233,Alice Springs
2013,11,Sydney,1182,Alice Springs
2013,12,Melbourne,1094,Alice Springs
2013,12,Sydney,986,Alice Springs
2014,1,Melbourne,859,Alice Springs
2014,1,Sydney,712,Alice Springs
2014,2,Melbourne,545,Alice Springs
2014,2,Sydney,358,Alice Springs
2014,3,Melbourne,152,Alice Springs
2014,3,Sydney,73,Alice Springs
2014,4,Melbourne,319,Alice Springs
2014,4,Sydney,505,Alice Springs
2014,5,Melbourne,283,Alice Springs
2014,5,Sydney,283,Alice Springs
2014,6,Melbourne,289,Alice Springs
2014,6,Sydney,289,Alice Springs
2014,7,Melbourne,949,Alice Springs
2014,7,Sydney,956,Alice Springs
2015,6,Adelaide,841,Alice Springs
2015,6,Darwin,738,Alice Springs
2015,7,Adelaide,648,Alice Springs
2015,7,Darwin,569,Alice Springs
2015,8,Adelaide,501,Alice Springs
2015,8,Darwin,446,Alice Springs
2015,9,Adelaide,402,Alice Springs
2015,9,Darwin,370,Alice Springs
2015,10,Adelaide,350,Alice Springs
2015,10,Darwin,342,Alice Springs
2015,11,Adelaide,345,Alice Springs
2015,11,Darwin,360,Alice Springs
2015,12,Adelaide,382,Alice Springs
2015,12,Darwin,403,Alice Springs
2016,1,Adelaide,425,Alice Springs
2016,1,Darwin,447,Alice Springs
2016,2,Adelaide,470,Alice Springs
2016,2,Darwin,493,Alice Springs
2016,3,Adelaide,516,Alice Springs
2016,3,Darwin,539,Alice Springs
2016,4,Adelaide,563,Alice Springs
2016,4,Darwin,587,Alice Springs
2016,5,Adelaide,612,Alice Springs
2016,5,Darwin,637,Alice Springs
2016,6,Adelaide,662,Alice Springs
2016,6,Darwin,699,Alice Springs
2016,7,Adelaide,759,Alice Springs
2016,7,Darwin,794,Alice Springs
2016,8,Adelaide,755,Alice Springs
2016,8,Darwin,702,Alice Springs
2016,9,Adelaide,693,Alice Springs
2016,9,Darwin,702,Alice Springs
2016,10,Adelaide,702,Alice Springs
2016,10,Darwin,698,Alice Springs
2016,11,Adelaide,692,Alice Springs
2016,11,Darwin,698,Alice Springs
2016,12,Adelaide,726,Alice Springs
2016,12,Darwin,747,Alice Springs
2017,1,Adelaide,726,Alice Springs
2017,1,Darwin,707,Alice Springs
2017,2,Adelaide,728,Alice Springs
2017,2,Darwin,776,Alice Springs
2017,3,Adelaide,831,Alice Springs
2017,3,Darwin,888,Alice Springs
2017,4,Adelaide,938,Alice Springs
2017,4,Darwin,983,Alice Springs
2017,5,Adelaide,1023,Alice Springs
2017,5,Darwin,1056,Alice Springs
2017,6,Adelaide,1084,Alice Springs
2017,6,Darwin,1105,Alice Springs
2017,7,Adelaide,1121,Alice Springs
2017,7,Darwin,1132,Alice Springs
2017,8,Adelaide,1136,Alice Springs
2017,8,Darwin,1135,Alice Springs
2017,9,Adelaide,1127,Alice Springs
2017,9,Darwin,1114,Alice Springs
2017,10,Adelaide,1095,Alice Springs
2017,10,Darwin,1074,Alice Springs
2017,11,Adelaide,1052,Alice Springs
2017,11,Darwin,1030,Alice Springs
2017,12,Adelaide,1008,Alice Springs
2017,12,Darwin,986,Alice Springs
2018,1,Adelaide,964,Alice Springs
2018,1,Darwin,943,Alice Springs
2018,2,Adelaide,921,Alice Springs
2018,2,Darwin,899,Alice Springs
2018,3,Adelaide,877,Alice Springs
2018,3,Darwin,855,Alice Springs
2018,4,Adelaide,833,Alice Springs
2018,4,Darwin,811,Alice Springs
2018,5,Adelaide,788,Alice Springs
2018,5,Darwin,773,Alice Springs
