Departing_Port,Arriving_Port,Month,Year,Average_Fare,Distance
Alice Springs,Melbourne,8,2018,,1859.807366897229
Alice Springs,Sydney,8,2018,,2020.1997946819008
Alice Springs,Melbourne,9,2018,,1859.807366897229
Alice Springs,Sydney,9,2018,,2020.1997946819008
Alice Springs,Melbourne,10,2018,,1859.807366897229
Alice Springs,Sydney,10,2018,,2020.1997946819008
Alice Springs,Melbourne,11,2018,,1859.807366897229
Alice Springs,Sydney,11,2018,,2020.1997946819008
Alice Springs,Melbourne,12,2018,,1859.807366897229
Alice Springs,Sydney,12,2018,,2020.1997946819008
Alice Springs,Melbourne,1,2019,,1859.807366897229
Alice Springs,Sydney,1,2019,,2020.1997946819008
Alice Springs,Melbourne,2,2019,,1859.807366897229
Alice Springs,Sydney,2,2019,,2020.1997946819008
Alice Springs,Melbourne,3,2019,,1859.807366897229
Alice Springs,Sydney,3,2019,,2020.1997946819008
Alice Springs,Melbourne,4,2019,,1859.807366897229
Alice Springs,Sydney,4,2019,,2020.1997946819008
Alice Springs,Melbourne,5,2019,,1859.807366897229
Alice Springs,Sydney,5,2019,,2020.1997946819008
Alice Springs,Melbourne,6,2019,,1859.807366897229
Alice Springs,Sydney,6,2019,,2020.1997946819008
Alice Springs,Melbourne,7,2019,,1859.807366897229
Alice Springs,Sydney,7,2019,,2020.1997946819008
Alice Springs,Melbourne,8,2019,,1859.807366897229
Alice Springs,Sydney,8,2019,,2020.1997946819008
Alice Springs,Melbourne,9,2019,,1859.807366897229
Alice Springs,Sydney,9,2019,,2020.1997946819008
Alice Springs,Melbourne,10,2019,,1859.807366897229
Alice Springs,Sydney,10,2019,,2020.1997946819008
Alice Springs,Melbourne,11,2019,,1859.807366897229
Alice Springs,Sydney,11,2019,,2020.1997946819008
Alice Springs,Melbourne,12,2019,,1859.807366897229
Alice Springs,Sydney,12,2019,,2020.1997946819008
Alice Springs,Melbourne,1,2020,,1859.807366897229
Alice Springs,Sydney,1,2020,,2020.1997946819008
Alice Springs,Darwin,2,2020,,1306.3122293413646
Alice Springs,Melbourne,2,2020,,1859.807366897229
Alice Springs,Sydney,2,2020,,2020.1997946819008
Alice Springs,Darwin,3,2020,,1306.3122293413646
Alice Springs,Melbourne,3,2020,,1859.807366897229
Alice Springs,Sydney,3,2020,,2020.1997946819008
Alice Springs,Darwin,4,2020,,1306.3122293413646
Alice Springs,Melbourne,4,2020,,1859.807366897229
Alice Springs,Sydney,4,2020,,2020.1997946819008
Alice Springs,Darwin,5,2020,,1306.3122293413646
Alice Springs,Melbourne,5,2020,,1859.807366897229
Alice Springs,Sydney,5,2020,,2020.1997946819008
Alice Springs,Darwin,6,2020,,1306.3122293413646
Alice Springs,Melbourne,6,2020,,1859.807366897229
Alice Springs,Sydney,6,2020,,2020.1997946819008
Alice Springs,Darwin,7,2020,,1306.3122293413646
Alice Springs,Melbourne,7,2020,,1859.807366897229
Alice Springs,Sydney,7,2020,,2020.1997946819008
Alice Springs,Darwin,8,2020,,1306.3122293413646
Alice Springs,Melbourne,8,2020,,1859.807366897229
Alice Springs,Sydney,8,2020,,2020.1997946819008
Alice Springs,Darwin,9,2020,,1306.3122293413646
Alice Springs,Melbourne,9,2020,,1859.807366897229
Alice Springs,Sydney,9,2020,,2020.1997946819008
Alice Springs,Darwin,10,2020,,1306.3122293413646
Alice Springs,Melbourne,10,2020,,1859.807366897229
Alice Springs,Sydney,10,2020,,2020.1997946819008
Alice Springs,Darwin,11,2020,,1306.3122293413646
Alice Springs,Melbourne,11,2020,,1859.807366897229
Alice Springs,Sydney,11,2020,,2020.1997946819008
Alice Springs,Darwin,12,2020,,1306.3122293413646
Alice Springs,Melbourne,12,2020,,1859.807366897229
Alice Springs,Sydney,12,2020,,2020.1997946819008
Alice Springs,Darwin,1,2021,,1306.3122293413646
Alice Springs,Melbourne,1,2021,,1859.807366897229
Alice Springs,Sydney,1,2021,,2020.1997946819008
Alice Springs,Darwin,2,2021,,1306.3122293413646
Alice Springs,Melbourne,2,2021,,1859.807366897229
Alice Springs,Sydney,2,2021,,2020.1997946819008
Alice Springs,Darwin,3,2021,,1306.3122293413646
Alice Springs,Melbourne,3,2021,,1859.807366897229
Alice Springs,Sydney,3,2021,,2020.1997946819008
Alice Springs,Darwin,4,2021,,1306.3122293413646
Alice Springs,Melbourne,4,2021,,1859.807366897229
Alice Springs,Sydney,4,2021,,2020.1997946819008
Alice Springs,Darwin,5,2021,,1306.3122293413646
Alice Springs,Melbourne,5,2021,,1859.807366897229
Alice Springs,Sydney,5,2021,,2020.1997946819008
Alice Springs,Darwin,6,2021,,1306.3122293413646
Alice Springs,Melbourne,6,2021,,1859.807366897229
Alice Springs,Sydney,6,2021,,2020.1997946819008
Alice Springs,Darwin,7,2021,,1306.3122293413646
Alice Springs,Melbourne,7,2021,,1859.807366897229
Alice Springs,Sydney,7,2021,,2020.1997946819008
Alice Springs,Darwin,8,2021,,1306.3122293413646
Alice Springs,Melbourne,8,2021,,1859.807366897229
Alice Springs,Sydney,8,2021,,2020.1997946819008
Alice Springs,Darwin,9,2021,,1306.3122293413646
Alice Springs,Melbourne,9,2021,,1859.807366897229
Alice Springs,Sydney,9,2021,,2020.1997946819008
Alice Springs,Darwin,10,2021,,1306.3122293413646
Alice Springs,Melbourne,10,2021,,1859.807366897229
Alice Springs,Sydney,10,2021,,2020.1997946819008
Alice Springs,Darwin,11,2021,,1306.3122293413646
Alice Springs,Melbourne,11,2021,,1859.807366897229
Alice Springs,Sydney,11,2021,,2020.1997946819008
Alice Springs,Darwin,12,2021,,1306.3122293413646
Alice Springs,Melbourne,12,2021,,1859.807366897229
Alice Springs,Sydney,12,2021,,2020.1997946819008
Alice Springs,Darwin,1,2022,,1306.3122293413646
Alice Springs,Melbourne,1,2022,,1859.807366897229
Alice Springs,Sydney,1,2022,,2020.1997946819008
Alice Springs,Darwin,2,2022,,1306.3122293413646
Alice Springs,Melbourne,2,2022,,1859.807366897229
Alice Springs,Sydney,2,2022,,2020.1997946819008
Alice Springs,Darwin,3,2022,,1306.3122293413646
Alice Springs,Melbourne,3,2022,,1859.807366897229
Alice Springs,Sydney,3,2022,,2020.1997946819008
Alice Springs,Darwin,4,2022,,1306.3122293413646
Alice Springs,Melbourne,4,2022,,1859.807366897229
Alice Springs,Sydney,4,2022,,2020.1997946819008
Alice Springs,Darwin,5,2022,,1306.3122293413646
Alice Springs,Melbourne,5,2022,,1859.807366897229
Alice Springs,Sydney,5,2022,,2020.1997946819008
Alice Springs,Darwin,6,2022,,1306.3122293413646
Alice Springs,Melbourne,6,2022,,1859.807366897229
Alice Springs,Sydney,6,2022,,2020.1997946819008
Alice Springs,Darwin,7,2022,,1306.3122293413646
Alice Springs,Melbourne,7,2022,,1859.807366897229
Alice Springs,Sydney,7,2022,,2020.1997946819008
Alice Springs,Darwin,8,2022,,1306.3122293413646
Alice Springs,Melbourne,8,2022,,1859.807366897229
Alice Springs,Sydney,8,2022,,2020.1997946819008
Alice Springs,Darwin,9,2022,,1306.3122293413646
Alice Springs,Melbourne,9,2022,,1859.807366897229
Alice Springs,Sydney,9,2022,,2020.1997946819008
Alice Springs,Darwin,10,2022,,1306.3122293413646
Alice Springs,Melbourne,10,2022,,1859.807366897229
Alice Springs,Sydney,10,2022,,2020.1997946819008
Alice Springs,Darwin,11,2022,,1306.3122293413646
Alice Springs,Melbourne,11,2022,,1859.807366897229
Alice Springs,Sydney,11,2022,,2020.1997946819008
Alice Springs,Darwin,12,2022,,1306.3122293413646
Alice Springs,Melbourne,12,2022,,1859.807366897229
Alice Springs,Sydney,12,2022,,2020.1997946819008
Alice Springs,Darwin,1,2023,,1306.3122293413646
Alice Springs,Melbourne,1,2023,,1859.807366897229
Alice Springs,Sydney,1,2023,,2020.1997946819008
Alice Springs,Darwin,2,2023,,1306.3122293413646
Alice Springs,Melbourne,2,2023,,1859.807366897229
Alice Springs,Sydney,2,2023,,2020.1997946819008
Alice Springs,Darwin,3,2023,,1306.3122293413646
Alice Springs,Melbourne,3,2023,,1859.807366897229
Alice Springs,Sydney,3,2023,,2020.1997946819008
Alice Springs,Darwin,4,2023,,1306.3122293413646
Alice Springs,Melbourne,4,2023,,1859.807366897229
Alice Springs,Sydney,4,2023,,2020.1997946819008
Alice Springs,Darwin,5,2023,,1306.3122293413646
Alice Springs,Melbourne,5,2023,,1859.807366897229
Alice Springs,Sydney,5,2023,,2020.1997946819008
Alice Springs,Darwin,6,2023,,1306.3122293413646
Alice Springs,Melbourne,6,2023,,1859.807366897229
Alice Springs,Sydney,6,2023,,2020.1997946819008
Alice Springs,Darwin,7,2023,,1306.3122293413646
Alice Springs,Melbourne,7,2023,,1859.807366897229
Alice Springs,Sydney,7,2023,,2020.1997946819008
Alice Springs,Darwin,8,2023,,1306.3122293413646
Alice Springs,Melbourne,8,2023,,1859.807366897229
Alice Springs,Sydney,8,2023,,2020.1997946819008
Alice Springs,Darwin,9,2023,,1306.3122293413646
Alice Springs,Melbourne,9,2023,,1859.807366897229
Alice Springs,Sydney,9,2023,,2020.1997946819008
Alice Springs,Darwin,10,2023,,1306.3122293413646
Alice Springs,Melbourne,10,2023,,1859.807366897229
Alice Springs,Sydney,10,2023,,2020.1997946819008
Alice Springs,Darwin,11,2023,,1306.3122293413646
Alice Springs,Melbourne,11,2023,,1859.807366897229
Alice Springs,Sydney,11,2023,,2020.1997946819008
Alice Springs,Darwin,12,2023,,1306.3122293413646
Alice Springs,Melbourne,12,2023,,1859.807366897229
Alice Springs,Sydney,12,2023,,2020.1997946819008
Alice Springs,Darwin,1,2024,,1306.3122293413646
Alice Springs,Melbourne,1,2024,,1859.807366897229
Alice Springs,Sydney,1,2024,,2020.1997946819008
Armidale,Sydney,4,2014,,382.26802350890574
Armidale,Sydney,5,2014,,382.26802350890574
Armidale,Sydney,6,2014,,382.26802350890574
Armidale,Sydney,5,2020,,382.26802350890574
Armidale,Sydney,6,2020,,382.26802350890574
Armidale,Sydney,11,2023,,382.26802350890574
Armidale,Sydney,12,2023,,382.26802350890574
Armidale,Sydney,1,2024,,382.26802350890574
Ayers Rock,Sydney,8,2010,,2177.635702215352
Ayers Rock,Sydney,9,2010,,2177.635702215352
Ayers Rock,Sydney,4,2020,,2177.635702215352
Ayers Rock,Sydney,5,2020,,2177.635702215352
Ayers Rock,Sydney,6,2020,,2177.635702215352
Ayers Rock,Sydney,7,2020,,2177.635702215352
Ayers Rock,Sydney,8,2020,,2177.635702215352
Ayers Rock,Sydney,9,2020,,2177.635702215352
Ayers Rock,Sydney,10,2020,,2177.635702215352
Ayers Rock,Sydney,11,2020,,2177.635702215352
Ayers Rock,Sydney,12,2020,,2177.635702215352
Ayers Rock,Sydney,1,2021,,2177.635702215352
Ayers Rock,Sydney,2,2021,,2177.635702215352
Ayers Rock,Sydney,3,2021,,2177.635702215352
Ayers Rock,Sydney,4,2021,,2177.635702215352
Ayers Rock,Sydney,5,2021,,2177.635702215352
Ayers Rock,Sydney,6,2021,,2177.635702215352
Ayers Rock,Sydney,7,2021,,2177.635702215352
Ayers Rock,Sydney,8,2021,,2177.635702215352
Ayers Rock,Sydney,9,2021,,2177.635702215352
Ayers Rock,Sydney,10,2021,,2177.635702215352
Ayers Rock,Sydney,11,2021,,2177.635702215352
Ayers Rock,Sydney,12,2021,,2177.635702215352
Ayers Rock,Sydney,1,2022,,2177.635702215352
Ayers Rock,Sydney,2,2022,,2177.635702215352
Ayers Rock,Sydney,3,2022,,2177.635702215352
Ayers Rock,Sydney,4,2022,,2177.635702215352
Ayers Rock,Sydney,5,2022,,2177.635702215352
Ayers Rock,Sydney,6,2022,,2177.635702215352
Ayers Rock,Sydney,7,2022,,2177.635702215352
Ayers Rock,Sydney,8,2022,,2177.635702215352
Ayers Rock,Sydney,9,2022,,2177.635702215352
Ayers Rock,Sydney,10,2022,,2177.635702215352
Ayers Rock,Sydney,11,2022,,2177.635702215352
Ayers Rock,Sydney,12,2022,,2177.635702215352
Ayers Rock,Sydney,1,2023,,2177.635702215352
Ayers Rock,Sydney,2,2023,,2177.635702215352
Ayers Rock,Sydney,3,2023,,2177.635702215352
Ayers Rock,Sydney,4,2023,,2177.635702215352
Ayers Rock,Sydney,5,2023,,2177.635702215352
Ayers Rock,Sydney,6,2023,,2177.635702215352
Ayers Rock,Sydney,7,2023,,2177.635702215352
Ayers Rock,Sydney,8,2023,,2177.635702215352
Ayers Rock,Sydney,9,2023,,2177.635702215352
Ayers Rock,Sydney,10,2023,,2177.635702215352
Ayers Rock,Sydney,11,2023,,2177.635702215352
Ayers Rock,Sydney,12,2023,,2177.635702215352
Ayers Rock,Sydney,1,2024,,2177.635702215352
Ballina,Sydney,1,2008,,611.7353276410792
Ballina,Sydney,2,2008,,611.7353276410792
Ballina,Sydney,3,2008,,611.7353276410792
Ballina,Sydney,4,2008,,611.7353276410792
Ballina,Sydney,5,2008,,611.7353276410792
Ballina,Sydney,6,2008,,611.7353276410792
Ballina,Sydney,7,2008,,611.7353276410792
Ballina,Sydney,8,2008,,611.7353276410792
Ballina,Sydney,9,2008,,611.7353276410792
Ballina,Sydney,10,2008,,611.7353276410792
Ballina,Sydney,11,2008,,611.7353276410792
Ballina,Sydney,12,2008,,611.7353276410792
Ballina,Sydney,1,2009,,611.7353276410792
Ballina,Sydney,2,2009,,611.7353276410792
Ballina,Sydney,3,2009,,611.7353276410792
Ballina,Sydney,4,2009,,611.7353276410792
Ballina,Sydney,5,2009,,611.7353276410792
Ballina,Sydney,6,2009,,611.7353276410792
Ballina,Sydney,7,2009,,611.7353276410792
Ballina,Sydney,8,2009,,611.7353276410792
Ballina,Sydney,9,2009,,611.7353276410792
Ballina,Sydney,10,2009,,611.7353276410792
Ballina,Sydney,11,2009,,611.7353276410792
Ballina,Sydney,12,2009,,611.7353276410792
Ballina,Sydney,1,2010,,611.7353276410792
Ballina,Sydney,2,2010,,611.7353276410792
Ballina,Sydney,3,2010,,611.7353276410792
Ballina,Sydney,4,2010,,611.7353276410792
Ballina,Sydney,5,2010,,611.7353276410792
Ballina,Sydney,6,2010,,611.7353276410792
Ballina,Sydney,7,2010,,611.7353276410792
Ballina,Sydney,4,2020,,611.7353276410792
Brisbane,Rockhampton,1,2008,,518.152451598463
Brisbane,Newcastle,1,2008,,629.1006199900817
Brisbane,Sydney,1,2008,,752.8024816945062
Brisbane,Mackay,1,2008,,797.6777733868653
Brisbane,Hamilton Island,1,2008,,888.502866860875
Brisbane,Proserpine,1,2008,,895.3315747549009
Brisbane,Canberra,1,2008,,956.2058212803122
Brisbane,Townsville,1,2008,,1112.2652810982972
Brisbane,Melbourne,1,2008,,1380.8355905373603
Brisbane,Cairns,1,2008,,1391.154410050196
Brisbane,Hobart,1,2008,,1791.1724891324095
Brisbane,Darwin,1,2008,,2850.804158638822
Brisbane,Perth,1,2008,,3607.597289350003
Brisbane,Rockhampton,2,2008,,518.152451598463
Brisbane,Newcastle,2,2008,,629.1006199900817
Brisbane,Sydney,2,2008,,752.8024816945062
Brisbane,Mackay,2,2008,,797.6777733868653
Brisbane,Hamilton Island,2,2008,,888.502866860875
Brisbane,Proserpine,2,2008,,895.3315747549009
Brisbane,Canberra,2,2008,,956.2058212803122
Brisbane,Townsville,2,2008,,1112.2652810982972
Brisbane,Melbourne,2,2008,,1380.8355905373603
Brisbane,Cairns,2,2008,,1391.154410050196
Brisbane,Hobart,2,2008,,1791.1724891324095
Brisbane,Darwin,2,2008,,2850.804158638822
Brisbane,Perth,2,2008,,3607.597289350003
Brisbane,Rockhampton,3,2008,,518.152451598463
Brisbane,Newcastle,3,2008,,629.1006199900817
Brisbane,Sydney,3,2008,,752.8024816945062
Brisbane,Mackay,3,2008,,797.6777733868653
Brisbane,Hamilton Island,3,2008,,888.502866860875
Brisbane,Proserpine,3,2008,,895.3315747549009
Brisbane,Canberra,3,2008,,956.2058212803122
Brisbane,Townsville,3,2008,,1112.2652810982972
Brisbane,Melbourne,3,2008,,1380.8355905373603
Brisbane,Cairns,3,2008,,1391.154410050196
Brisbane,Hobart,3,2008,,1791.1724891324095
Brisbane,Darwin,3,2008,,2850.804158638822
Brisbane,Perth,3,2008,,3607.597289350003
Brisbane,Rockhampton,4,2008,,518.152451598463
Brisbane,Newcastle,4,2008,,629.1006199900817
Brisbane,Sydney,4,2008,,752.8024816945062
Brisbane,Mackay,4,2008,,797.6777733868653
Brisbane,Hamilton Island,4,2008,,888.502866860875
Brisbane,Proserpine,4,2008,,895.3315747549009
Brisbane,Canberra,4,2008,,956.2058212803122
Brisbane,Townsville,4,2008,,1112.2652810982972
Brisbane,Melbourne,4,2008,,1380.8355905373603
Brisbane,Cairns,4,2008,,1391.154410050196
Brisbane,Hobart,4,2008,,1791.1724891324095
Brisbane,Darwin,4,2008,,2850.804158638822
Brisbane,Perth,4,2008,,3607.597289350003
Brisbane,Rockhampton,5,2008,,518.152451598463
Brisbane,Newcastle,5,2008,,629.1006199900817
Brisbane,Sydney,5,2008,,752.8024816945062
Brisbane,Mackay,5,2008,,797.6777733868653
Brisbane,Hamilton Island,5,2008,,888.502866860875
Brisbane,Proserpine,5,2008,,895.3315747549009
Brisbane,Canberra,5,2008,,956.2058212803122
Brisbane,Townsville,5,2008,,1112.2652810982972
Brisbane,Melbourne,5,2008,,1380.8355905373603
Brisbane,Cairns,5,2008,,1391.154410050196
Brisbane,Hobart,5,2008,,1791.1724891324095
Brisbane,Darwin,5,2008,,2850.804158638822
Brisbane,Perth,5,2008,,3607.597289350003
Brisbane,Rockhampton,6,2008,,518.152451598463
Brisbane,Newcastle,6,2008,,629.1006199900817
Brisbane,Sydney,6,2008,,752.8024816945062
Brisbane,Mackay,6,2008,,797.6777733868653
Brisbane,Hamilton Island,6,2008,,888.502866860875
Brisbane,Proserpine,6,2008,,895.3315747549009
Brisbane,Canberra,6,2008,,956.2058212803122
Brisbane,Townsville,6,2008,,1112.2652810982972
Brisbane,Melbourne,6,2008,,1380.8355905373603
Brisbane,Cairns,6,2008,,1391.154410050196
Brisbane,Hobart,6,2008,,1791.1724891324095
Brisbane,Darwin,6,2008,,2850.804158638822
Brisbane,Perth,6,2008,,3607.597289350003
Brisbane,Rockhampton,7,2008,,518.152451598463
Brisbane,Newcastle,7,2008,,629.1006199900817
Brisbane,Sydney,7,2008,,752.8024816945062
Brisbane,Mackay,7,2008,,797.6777733868653
Brisbane,Hamilton Island,7,2008,,888.502866860875
Brisbane,Proserpine,7,2008,,895.3315747549009
Brisbane,Canberra,7,2008,,956.2058212803122
Brisbane,Townsville,7,2008,,1112.2652810982972
Brisbane,Melbourne,7,2008,,1380.8355905373603
Brisbane,Cairns,7,2008,,1391.154410050196
Brisbane,Hobart,7,2008,,1791.1724891324095
Brisbane,Darwin,7,2008,,2850.804158638822
Brisbane,Perth,7,2008,,3607.597289350003
Brisbane,Rockhampton,8,2008,,518.152451598463
Brisbane,Newcastle,8,2008,,629.1006199900817
Brisbane,Sydney,8,2008,,752.8024816945062
Brisbane,Mackay,8,2008,,797.6777733868653
Brisbane,Hamilton Island,8,2008,,888.502866860875
Brisbane,Proserpine,8,2008,,895.3315747549009
Brisbane,Canberra,8,2008,,956.2058212803122
Brisbane,Townsville,8,2008,,1112.2652810982972
Brisbane,Melbourne,8,2008,,1380.8355905373603
Brisbane,Cairns,8,2008,,1391.154410050196
Brisbane,Hobart,8,2008,,1791.1724891324095
Brisbane,Darwin,8,2008,,2850.804158638822
Brisbane,Perth,8,2008,,3607.597289350003
Brisbane,Rockhampton,9,2008,,518.152451598463
Brisbane,Newcastle,9,2008,,629.1006199900817
Brisbane,Sydney,9,2008,,752.8024816945062
Brisbane,Mackay,9,2008,,797.6777733868653
Brisbane,Hamilton Island,9,2008,,888.502866860875
Brisbane,Proserpine,9,2008,,895.3315747549009
Brisbane,Canberra,9,2008,,956.2058212803122
Brisbane,Townsville,9,2008,,1112.2652810982972
Brisbane,Melbourne,9,2008,,1380.8355905373603
Brisbane,Cairns,9,2008,,1391.154410050196
Brisbane,Hobart,9,2008,,1791.1724891324095
Brisbane,Darwin,9,2008,,2850.804158638822
Brisbane,Perth,9,2008,,3607.597289350003
Brisbane,Rockhampton,10,2008,,518.152451598463
Brisbane,Newcastle,10,2008,,629.1006199900817
Brisbane,Sydney,10,2008,,752.8024816945062
Brisbane,Mackay,10,2008,,797.6777733868653
Brisbane,Hamilton Island,10,2008,,888.502866860875
Brisbane,Proserpine,10,2008,,895.3315747549009
Brisbane,Canberra,10,2008,,956.2058212803122
Brisbane,Townsville,10,2008,,1112.2652810982972
Brisbane,Melbourne,10,2008,,1380.8355905373603
Brisbane,Cairns,10,2008,,1391.154410050196
Brisbane,Hobart,10,2008,,1791.1724891324095
Brisbane,Darwin,10,2008,,2850.804158638822
Brisbane,Perth,10,2008,,3607.597289350003
Brisbane,Rockhampton,11,2008,,518.152451598463
Brisbane,Newcastle,11,2008,,629.1006199900817
Brisbane,Sydney,11,2008,,752.8024816945062
Brisbane,Mackay,11,2008,,797.6777733868653
Brisbane,Hamilton Island,11,2008,,888.502866860875
Brisbane,Proserpine,11,2008,,895.3315747549009
Brisbane,Canberra,11,2008,,956.2058212803122
Brisbane,Townsville,11,2008,,1112.2652810982972
Brisbane,Melbourne,11,2008,,1380.8355905373603
Brisbane,Cairns,11,2008,,1391.154410050196
Brisbane,Hobart,11,2008,,1791.1724891324095
Brisbane,Darwin,11,2008,,2850.804158638822
Brisbane,Perth,11,2008,,3607.597289350003
Brisbane,Rockhampton,12,2008,,518.152451598463
Brisbane,Newcastle,12,2008,,629.1006199900817
Brisbane,Sydney,12,2008,,752.8024816945062
Brisbane,Mackay,12,2008,,797.6777733868653
Brisbane,Hamilton Island,12,2008,,888.502866860875
Brisbane,Proserpine,12,2008,,895.3315747549009
Brisbane,Canberra,12,2008,,956.2058212803122
Brisbane,Townsville,12,2008,,1112.2652810982972
Brisbane,Melbourne,12,2008,,1380.8355905373603
Brisbane,Cairns,12,2008,,1391.154410050196
Brisbane,Hobart,12,2008,,1791.1724891324095
Brisbane,Darwin,12,2008,,2850.804158638822
Brisbane,Perth,12,2008,,3607.597289350003
Brisbane,Rockhampton,1,2009,,518.152451598463
Brisbane,Newcastle,1,2009,,629.1006199900817
Brisbane,Sydney,1,2009,,752.8024816945062
Brisbane,Mackay,1,2009,,797.6777733868653
Brisbane,Hamilton Island,1,2009,,888.502866860875
Brisbane,Proserpine,1,2009,,895.3315747549009
Brisbane,Canberra,1,2009,,956.2058212803122
Brisbane,Townsville,1,2009,,1112.2652810982972
Brisbane,Melbourne,1,2009,,1380.8355905373603
Brisbane,Cairns,1,2009,,1391.154410050196
Brisbane,Hobart,1,2009,,1791.1724891324095
Brisbane,Darwin,1,2009,,2850.804158638822
Brisbane,Perth,1,2009,,3607.597289350003
Brisbane,Rockhampton,2,2009,,518.152451598463
Brisbane,Newcastle,2,2009,,629.1006199900817
Brisbane,Sydney,2,2009,,752.8024816945062
Brisbane,Mackay,2,2009,,797.6777733868653
Brisbane,Hamilton Island,2,2009,,888.502866860875
Brisbane,Proserpine,2,2009,,895.3315747549009
Brisbane,Canberra,2,2009,,956.2058212803122
Brisbane,Townsville,2,2009,,1112.2652810982972
Brisbane,Melbourne,2,2009,,1380.8355905373603
Brisbane,Cairns,2,2009,,1391.154410050196
Brisbane,Hobart,2,2009,,1791.1724891324095
Brisbane,Darwin,2,2009,,2850.804158638822
Brisbane,Perth,2,2009,,3607.597289350003
Brisbane,Rockhampton,3,2009,,518.152451598463
Brisbane,Newcastle,3,2009,,629.1006199900817
Brisbane,Sydney,3,2009,,752.8024816945062
Brisbane,Mackay,3,2009,,797.6777733868653
Brisbane,Hamilton Island,3,2009,,888.502866860875
Brisbane,Proserpine,3,2009,,895.3315747549009
Brisbane,Canberra,3,2009,,956.2058212803122
Brisbane,Townsville,3,2009,,1112.2652810982972
Brisbane,Melbourne,3,2009,,1380.8355905373603
Brisbane,Cairns,3,2009,,1391.154410050196
Brisbane,Hobart,3,2009,,1791.1724891324095
Brisbane,Darwin,3,2009,,2850.804158638822
Brisbane,Perth,3,2009,,3607.597289350003
Brisbane,Rockhampton,4,2009,,518.152451598463
Brisbane,Newcastle,4,2009,,629.1006199900817
Brisbane,Sydney,4,2009,,752.8024816945062
Brisbane,Mackay,4,2009,,797.6777733868653
Brisbane,Hamilton Island,4,2009,,888.502866860875
Brisbane,Proserpine,4,2009,,895.3315747549009
Brisbane,Canberra,4,2009,,956.2058212803122
Brisbane,Townsville,4,2009,,1112.2652810982972
Brisbane,Melbourne,4,2009,,1380.8355905373603
Brisbane,Cairns,4,2009,,1391.154410050196
Brisbane,Hobart,4,2009,,1791.1724891324095
Brisbane,Darwin,4,2009,,2850.804158638822
Brisbane,Perth,4,2009,,3607.597289350003
Brisbane,Rockhampton,5,2009,,518.152451598463
Brisbane,Newcastle,5,2009,,629.1006199900817
Brisbane,Sydney,5,2009,,752.8024816945062
Brisbane,Mackay,5,2009,,797.6777733868653
Brisbane,Hamilton Island,5,2009,,888.502866860875
Brisbane,Proserpine,5,2009,,895.3315747549009
Brisbane,Canberra,5,2009,,956.2058212803122
Brisbane,Townsville,5,2009,,1112.2652810982972
Brisbane,Melbourne,5,2009,,1380.8355905373603
Brisbane,Cairns,5,2009,,1391.154410050196
Brisbane,Hobart,5,2009,,1791.1724891324095
Brisbane,Darwin,5,2009,,2850.804158638822
Brisbane,Perth,5,2009,,3607.597289350003
Brisbane,Rockhampton,6,2009,,518.152451598463
Brisbane,Newcastle,6,2009,,629.1006199900817
Brisbane,Sydney,6,2009,,752.8024816945062
Brisbane,Mackay,6,2009,,797.6777733868653
Brisbane,Hamilton Island,6,2009,,888.502866860875
Brisbane,Proserpine,6,2009,,895.3315747549009
Brisbane,Canberra,6,2009,,956.2058212803122
Brisbane,Townsville,6,2009,,1112.2652810982972
Brisbane,Melbourne,6,2009,,1380.8355905373603
Brisbane,Cairns,6,2009,,1391.154410050196
Brisbane,Hobart,6,2009,,1791.1724891324095
Brisbane,Darwin,6,2009,,2850.804158638822
Brisbane,Perth,6,2009,,3607.597289350003
Brisbane,Rockhampton,7,2009,,518.152451598463
Brisbane,Newcastle,7,2009,,629.1006199900817
Brisbane,Sydney,7,2009,,752.8024816945062
Brisbane,Mackay,7,2009,,797.6777733868653
Brisbane,Hamilton Island,7,2009,,888.502866860875
Brisbane,Proserpine,7,2009,,895.3315747549009
Brisbane,Canberra,7,2009,,956.2058212803122
Brisbane,Townsville,7,2009,,1112.2652810982972
Brisbane,Melbourne,7,2009,,1380.8355905373603
Brisbane,Cairns,7,2009,,1391.154410050196
Brisbane,Hobart,7,2009,,1791.1724891324095
Brisbane,Darwin,7,2009,,2850.804158638822
Brisbane,Perth,7,2009,,3607.597289350003
Brisbane,Rockhampton,8,2009,,518.152451598463
Brisbane,Newcastle,8,2009,,629.1006199900817
Brisbane,Sydney,8,2009,,752.8024816945062
Brisbane,Mackay,8,2009,,797.6777733868653
Brisbane,Hamilton Island,8,2009,,888.502866860875
Brisbane,Proserpine,8,2009,,895.3315747549009
Brisbane,Canberra,8,2009,,956.2058212803122
Brisbane,Townsville,8,2009,,1112.2652810982972
Brisbane,Melbourne,8,2009,,1380.8355905373603
Brisbane,Cairns,8,2009,,1391.154410050196
Brisbane,Hobart,8,2009,,1791.1724891324095
Brisbane,Darwin,8,2009,,2850.804158638822
Brisbane,Perth,8,2009,,3607.597289350003
Brisbane,Rockhampton,9,2009,,518.152451598463
Brisbane,Newcastle,9,2009,,629.1006199900817
Brisbane,Sydney,9,2009,,752.8024816945062
Brisbane,Mackay,9,2009,,797.6777733868653
Brisbane,Hamilton Island,9,2009,,888.502866860875
Brisbane,Proserpine,9,2009,,895.3315747549009
Brisbane,Canberra,9,2009,,956.2058212803122
